dataset,algorithm,fd,mu_plus,rfi_prime_plus,g3_prime,is_key,lhs_size,lhs_uniqueness
threshold,pyro,['voter_id']->last_name,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->city,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->first_name,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->middle_name,0.0,0.0,0.0,False,1,0.999
threshold,pyro,['voter_id']->birth_place,0.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->zip_code,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->name_prefix,0.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_reg_num']->voter_id,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->ethnic,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->name_suffix,0.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->age,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->gender,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_reg_num']->city,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_reg_num']->zip_code,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['street_address']->zip_code,1.0,1.0,1.0,False,1,0.958
threshold,pyro,['last_name']->zip_code,0.16573597446241095,0.17367762278870696,0.22443181818181818,False,1,0.648
threshold,pyro,['voter_reg_num']->birth_place,0.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_reg_num']->middle_name,0.0,0.0,0.0,False,1,0.999
threshold,pyro,['street_address']->city,1.0,1.0,1.0,False,1,0.958
threshold,pyro,['street_address']->voter_id,0.0,0.0,0.0,False,1,0.958
threshold,pyro,['voter_reg_num']->gender,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['last_name']->voter_id,0.0014184553832030655,0.002179199706829338,0.002840909090909091,False,1,0.648
threshold,pyro,['first_name']->zip_code,0.005911672033063531,0.012303170213800929,0.05018587360594796,False,1,0.462
threshold,pyro,['street_address']->birth_place,0.0,0.6560214875148004,0.9523809523809523,False,1,0.958
threshold,pyro,['voter_reg_num']->ethnic,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_reg_num']->name_prefix,0.0,1.0,1.0,False,1,0.999
threshold,pyro,['street_address']->gender,0.0,0.0,0.21428571428571427,False,1,0.958
threshold,pyro,['first_name']->voter_id,0.0005290665027559704,0.0011537348016604238,0.0018587360594795538,False,1,0.462
threshold,pyro,['street_address']->ethnic,0.21176193222005713,0.20688464980949384,0.9285714285714286,False,1,0.958
threshold,pyro,['street_address']->name_prefix,0.0,0.12197616269628872,1.0,False,1,0.958
threshold,pyro,['city']->zip_code,0.7906766788312061,0.8643815787763697,0.8197969543147208,False,1,0.212
threshold,pyro,['zip_code']->voter_id,0.00032651376337433646,0.0006451833408285992,0.001314060446780552,False,1,0.239
threshold,pyro,['voter_reg_num']->age,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['first_name']->gender,0.8587710635584455,0.8508187615302197,0.949814126394052,False,1,0.462
threshold,pyro,['street_address']->middle_name,0.0,0.027943705314498853,0.30952380952380953,False,1,0.958
threshold,pyro,['voter_reg_num']->last_name,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['street_address']->age,0.18952975111555426,0.18755118851308344,0.23809523809523808,False,1,0.958
threshold,pyro,['zip_code']->city,0.9933492022052933,0.9953637290377039,0.9960578186596584,False,1,0.239
threshold,pyro,['last_name']->ethnic,0.36246767642911626,0.36148384201639344,0.9488636363636364,False,1,0.648
threshold,pyro,['voter_reg_num']->name_suffix,0.0,1.0,1.0,False,1,0.999
threshold,pyro,['street_address']->last_name,0.737697188984628,0.714197337455607,0.7380952380952381,False,1,0.958
threshold,pyro,['last_name']->gender,0.0,0.0,0.5397727272727273,False,1,0.648
threshold,pyro,['last_name']->middle_name,0.0,0.005477485870429984,0.24431818181818182,False,1,0.648
threshold,pyro,['street_address']->name_suffix,0.0,0.47392576283654203,1.0,False,1,0.958
threshold,pyro,['last_name']->age,0.014497304270151168,0.023369110055929582,0.11079545454545454,False,1,0.648
threshold,pyro,['first_name']->ethnic,0.0,0.0,0.929368029739777,False,1,0.462
threshold,pyro,['zip_code']->gender,0.026999925111942935,0.030632364683835536,0.6228646517739816,False,1,0.239
threshold,pyro,['last_name']->city,0.18287220374717683,0.18578736510514943,0.2528409090909091,False,1,0.648
threshold,pyro,['first_name']->last_name,0.004272405084683295,0.007749569613827115,0.016728624535315983,False,1,0.462
threshold,pyro,['first_name']->middle_name,0.0,0.0,0.18773234200743494,False,1,0.462
threshold,pyro,['last_name']->name_suffix,0.0,0.07890713508508883,1.0,False,1,0.648
threshold,pyro,['city']->gender,0.011231119340342044,0.018079080328816378,0.6129441624365483,False,1,0.212
threshold,pyro,['zip_code']->ethnic,0.24202463195769242,0.2630745037571047,0.9500657030223391,False,1,0.239
threshold,pyro,['first_name']->age,0.0268377574884735,0.04255671721476074,0.13940520446096655,False,1,0.462
threshold,pyro,['zip_code']->last_name,0.019779937125165792,0.051243123022892356,0.06701708278580815,False,1,0.239
threshold,pyro,['last_name']->birth_place,0.0,0.2768027361753787,0.9318181818181818,False,1,0.648
threshold,pyro,['middle_name']->gender,0.0,0.403558841286986,0.7585616438356164,False,1,0.416
threshold,pyro,['first_name']->name_suffix,0.0,0.0,0.9888475836431226,False,1,0.462
threshold,pyro,['middle_name']->ethnic,0.0,0.5700580864410405,0.9674657534246576,False,1,0.416
threshold,pyro,['voter_reg_num']->first_name,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['zip_code']->age,0.05284511926376223,0.12668530350842142,0.19316688567674112,False,1,0.239
threshold,pyro,['first_name']->birth_place,0.0,0.1046294400424933,0.9052044609665427,False,1,0.462
threshold,pyro,['last_name']->name_prefix,0.0,0.40304418308426326,1.0,False,1,0.648
threshold,pyro,['street_address']->first_name,0.0,0.0,0.0,False,1,0.958
threshold,pyro,['register_date']->ethnic,0.1486177838977255,0.14843898624284657,0.9508426966292135,False,1,0.288
threshold,pyro,['zip_code']->name_suffix,0.0,0.03801395325650716,0.9947437582128777,False,1,0.239
threshold,pyro,['first_name']->name_prefix,0.0,0.10594596316682413,1.0,False,1,0.462
threshold,pyro,['age']->ethnic,0.15811194022799224,0.13725894559171603,0.9521739130434783,False,1,0.08
threshold,pyro,['middle_name']->name_suffix,0.0,0.2768158699146269,0.9948630136986302,False,1,0.416
threshold,pyro,['zip_code']->middle_name,0.0,0.03317172106930723,0.2378449408672799,False,1,0.239
threshold,pyro,['last_name']->first_name,0.009291489760239746,0.014644921902471048,0.028409090909090908,False,1,0.648
threshold,pyro,['zip_code']->birth_place,0.1433587473249034,0.4086424412837663,0.9277266754270697,False,1,0.239
threshold,pyro,['zip_code']->name_prefix,0.0,0.2515397616815288,1.0,False,1,0.239
threshold,pyro,['city']->ethnic,0.15280211858874415,0.19323701258830114,0.9479695431472082,False,1,0.212
threshold,pyro,['city']->name_suffix,0.0,0.001540354216298507,0.9936548223350253,False,1,0.212
threshold,pyro,['middle_name']->name_prefix,0.0,0.0,1.0,False,1,0.416
threshold,pyro,['city']->birth_place,0.1250203214080643,0.33661116786721895,0.9149746192893401,False,1,0.212
threshold,pyro,['zip_code']->first_name,0.0012536776156317764,0.006841954982644947,0.02890932982917214,False,1,0.239
threshold,pyro,['first_name']->city,0.019653953773205224,0.03326531300580517,0.10223048327137546,False,1,0.462
threshold,pyro,['city']->name_prefix,0.0,0.2601409726164323,1.0,False,1,0.212
threshold,pyro,['age']->name_suffix,0.0,0.07340228189546713,0.9902173913043478,False,1,0.08
threshold,pyro,['middle_name']->birth_place,0.0,0.40076609401355595,0.9332191780821918,False,1,0.416
threshold,pyro,"['age', 'register_date']->gender",0.0,0.0,0.5930232558139535,False,2,0.57
threshold,pyro,['register_date']->name_prefix,0.0,0.0,1.0,False,1,0.288
threshold,pyro,"['city', 'middle_name']->voter_id",0.0,0.8709951535778521,0.4972067039106145,False,2,0.821
threshold,pyro,"['middle_name', 'register_date']->zip_code",0.0,0.8457262224176461,0.5423728813559322,False,2,0.823
threshold,pyro,['register_date']->name_suffix,0.0,0.06857779002797998,0.9943820224719101,False,1,0.288
threshold,pyro,['register_date']->birth_place,0.01622188351560694,0.3794500421158143,0.9480337078651685,False,1,0.288
threshold,pyro,['age']->name_prefix,0.0,0.3150857555418366,1.0,False,1,0.08
threshold,pyro,['age']->birth_place,0.030594718874533022,0.16725483204269048,0.9130434782608695,False,1,0.08
threshold,pyro,"['birth_place', 'full_phone_num']->ethnic",0.0,1.0,1.0,False,2,0.35
threshold,pyro,"['age', 'full_phone_num']->gender",0.0,0.9445083388780604,0.9759862778730704,False,2,0.417
threshold,pyro,"['full_phone_num', 'register_date']->gender",0.0,0.9412128749819939,0.9633620689655172,False,2,0.536
threshold,pyro,"['middle_name', 'register_date']->city",0.0,0.8496102547798556,0.576271186440678,False,2,0.823
threshold,pyro,"['full_phone_num', 'gender']->ethnic",0.0,1.0,1.0,False,2,0.342
threshold,pyro,"['city', 'middle_name']->age",0.0,0.8385704526258319,0.6480446927374302,False,2,0.821
threshold,pyro,"['age', 'city']->middle_name",0.0,0.027151736393543003,0.23076923076923078,False,2,0.649
threshold,pyro,"['age', 'middle_name']->zip_code",0.0,0.768285601974833,0.4901185770750988,False,2,0.747
threshold,pyro,"['full_phone_num', 'gender']->name_suffix",0.0,0.9577814429530316,1.0,False,2,0.342
threshold,pyro,"['birth_place', 'download_month', 'gender']->name_prefix",0.0,0.23826127543578307,1.0,False,3,0.066
threshold,pyro,"['city', 'middle_name']->first_name",0.0,0.8507222010790019,0.5083798882681564,False,2,0.821
threshold,pyro,"['city', 'middle_name']->last_name",0.0,0.8610196897812687,0.5027932960893855,False,2,0.821
threshold,pyro,"['age', 'register_date']->zip_code",0.042482042490265215,0.08307840836861824,0.10697674418604651,False,2,0.57
threshold,pyro,"['download_month', 'register_date']->gender",0.033112929353905196,0.03596607759661614,0.6132930513595166,False,2,0.338
threshold,pyro,"['age', 'middle_name']->city",0.0,0.7833194849050963,0.5335968379446641,False,2,0.747
threshold,pyro,"['middle_name', 'register_date']->age",0.0,0.807867895077815,0.5706214689265536,False,2,0.823
threshold,pyro,"['age', 'download_month']->gender",0.05891536446101753,0.05817232034551048,0.6272727272727273,False,2,0.12
threshold,pyro,"['download_month', 'full_phone_num']->name_prefix",0.0,1.0,1.0,False,2,0.341
threshold,pyro,"['full_phone_num', 'middle_name']->zip_code",0.0,0.9995608157003817,0.9973684210526316,False,2,0.62
threshold,pyro,"['middle_name', 'register_date']->voter_id",0.0,0.8752389828044782,0.4858757062146893,False,2,0.823
